dir,iot,ext,sport,dport,sizeBin,label
1,172.16.3.10,10.2.121.203,6.15183,6.443,S,scan-in-noise
1,172.16.2.13,10.2.70.226,6.53567,6.2323,S,scan-in-noise
1,172.16.6.2,10.2.132.116,6.49694,6.443,S,scan-in-noise
1,172.16.5.11,10.2.214.40,6.15596,6.22,S,scan-in-noise
1,172.16.3.10,10.2.119.169,6.53534,6.2323,S,scan-in-noise
1,172.16.3.7,10.2.170.237,6.63979,6.2323,S,scan-in-noise
1,172.16.5.8,10.2.189.55,6.13303,6.22,S,scan-in-noise
1,172.16.7.3,10.2.138.12,6.42345,6.23,S,scan-in-noise
1,172.16.4.9,10.2.125.153,6.13701,6.8080,S,scan-in-noise
1,172.16.6.4,10.2.35.12,6.11210,6.443,S,scan-in-noise
1,172.16.5.9,10.2.179.23,6.64692,6.8080,S,scan-in-noise
1,172.16.1.9,10.2.74.239,6.24050,6.22,S,scan-in-noise
1,172.16.6.9,10.2.102.103,6.45243,6.80,S,scan-in-noise
1,172.16.3.14,10.2.15.207,6.24626,6.443,S,scan-in-noise
1,172.16.2.6,10.2.119.247,6.40518,6.23,S,scan-in-noise
1,172.16.6.10,10.2.87.162,6.15852,6.23,S,scan-in-noise
1,172.16.1.10,10.2.50.28,6.12563,6.22,S,scan-in-noise
1,172.16.6.11,10.2.33.188,6.30988,6.8080,S,scan-in-noise
1,172.16.6.9,10.2.139.15,6.45507,6.22,S,scan-in-noise
1,172.16.6.13,10.2.141.189,6.61110,6.22,S,scan-in-noise
1,172.16.7.10,10.2.53.70,6.13694,6.23,S,scan-in-noise
1,172.16.2.14,10.2.205.34,6.54121,6.2323,S,scan-in-noise
1,172.16.5.2,10.2.97.4,6.46106,6.8080,S,scan-in-noise
1,172.16.1.9,10.2.149.15,6.31257,6.22,S,scan-in-noise
1,172.16.6.14,10.2.177.211,6.35405,6.443,S,scan-in-noise
1,172.16.1.9,10.2.95.64,6.25166,6.2323,S,scan-in-noise
1,172.16.1.14,10.2.7.3,6.20788,6.80,S,scan-in-noise
1,172.16.7.3,10.2.2.70,6.35064,6.80,S,scan-in-noise
1,172.16.7.4,10.2.119.69,6.63546,6.2323,S,scan-in-noise
1,172.16.5.4,10.2.156.239,6.30800,6.443,S,scan-in-noise
1,172.16.2.6,10.2.248.226,6.48595,6.80,S,scan-in-noise
1,172.16.2.2,10.2.254.27,6.58147,6.23,S,scan-in-noise
1,172.16.5.11,10.2.245.83,6.48337,6.443,S,scan-in-noise
1,172.16.1.4,10.2.252.30,6.41079,6.22,S,scan-in-noise
1,172.16.3.2,10.2.42.208,6.54480,6.8080,S,scan-in-noise
1,172.16.3.12,10.2.235.99,6.41231,6.8080,S,scan-in-noise
1,172.16.1.11,10.2.43.107,6.20139,6.22,S,scan-in-noise
1,172.16.4.11,10.2.248.74,6.58024,6.22,S,scan-in-noise
1,172.16.7.4,10.2.2.18,6.53237,6.23,S,scan-in-noise
1,172.16.7.12,10.2.10.161,6.53525,6.22,S,scan-in-noise
1,172.16.7.6,10.2.145.135,6.43848,6.443,S,scan-in-noise
1,172.16.6.9,10.2.151.160,6.55290,6.443,S,scan-in-noise
1,172.16.7.4,10.2.135.108,6.59731,6.23,S,scan-in-noise
1,172.16.5.5,10.2.2.248,6.39877,6.443,S,scan-in-noise
1,172.16.1.4,10.2.155.188,6.17370,6.8080,S,scan-in-noise
1,172.16.5.13,10.2.75.119,6.50778,6.2323,S,scan-in-noise
1,172.16.7.4,10.2.86.181,6.19102,6.80,S,scan-in-noise
1,172.16.3.6,10.2.29.196,6.46317,6.80,S,scan-in-noise
1,172.16.2.6,10.2.190.169,6.15584,6.22,S,scan-in-noise
1,172.16.4.8,10.2.129.169,6.38111,6.80,S,scan-in-noise
1,172.16.7.11,10.2.237.116,6.27159,6.8080,S,scan-in-noise
1,172.16.3.5,10.2.70.32,6.20545,6.22,S,scan-in-noise
1,172.16.2.9,10.2.113.8,6.17584,6.8080,S,scan-in-noise
1,172.16.7.12,10.2.221.242,6.59806,6.8080,S,scan-in-noise
1,172.16.2.8,10.2.161.47,6.44481,6.22,S,scan-in-noise
1,172.16.2.14,10.2.194.244,6.16651,6.22,S,scan-in-noise
1,172.16.2.14,10.2.147.100,6.12344,6.2323,S,scan-in-noise
1,172.16.1.4,10.2.173.229,6.45345,6.22,S,scan-in-noise
1,172.16.1.14,10.2.151.206,6.50328,6.8080,S,scan-in-noise
1,172.16.6.8,10.2.111.89,6.17611,6.443,S,scan-in-noise
1,172.16.4.14,10.2.41.34,6.55138,6.23,S,scan-in-noise
1,172.16.4.11,10.2.3.101,6.56870,6.2323,S,scan-in-noise
1,172.16.5.8,10.2.2.217,6.14936,6.2323,S,scan-in-noise
1,172.16.1.9,10.2.47.28,6.11624,6.23,S,scan-in-noise
1,172.16.2.3,10.2.157.231,6.28699,6.443,S,scan-in-noise
1,172.16.4.5,10.2.220.167,6.47076,6.2323,S,scan-in-noise
1,172.16.5.3,10.2.235.43,6.24631,6.8080,S,scan-in-noise
1,172.16.1.11,10.2.189.81,6.24355,6.8080,S,scan-in-noise
1,172.16.7.9,10.2.241.135,6.46649,6.80,S,scan-in-noise
1,172.16.6.3,10.2.59.252,6.38478,6.80,S,scan-in-noise
1,172.16.4.9,10.2.181.28,6.55278,6.2323,S,scan-in-noise
1,172.16.4.7,10.2.224.48,6.43315,6.443,S,scan-in-noise
1,172.16.5.8,10.2.21.217,6.29744,6.23,S,scan-in-noise
1,172.16.7.3,10.2.159.158,6.18067,6.80,S,scan-in-noise
1,172.16.6.3,10.2.131.206,6.61141,6.443,S,scan-in-noise
1,172.16.1.9,10.2.17.159,6.20047,6.23,S,scan-in-noise
1,172.16.4.12,10.2.138.190,6.27296,6.80,S,scan-in-noise
1,172.16.1.3,10.2.154.107,6.41366,6.443,S,scan-in-noise
1,172.16.3.12,10.2.212.201,6.32803,6.23,S,scan-in-noise
1,172.16.1.13,10.2.46.165,6.24755,6.80,S,scan-in-noise
1,172.16.6.12,10.2.52.200,6.56599,6.2323,S,scan-in-noise
1,172.16.7.4,10.2.242.148,6.46007,6.2323,S,scan-in-noise
1,172.16.4.14,10.2.20.231,6.46920,6.80,S,scan-in-noise
1,172.16.4.2,10.2.220.144,6.22168,6.22,S,scan-in-noise
1,172.16.5.10,10.2.251.98,6.34653,6.443,S,scan-in-noise
1,172.16.3.10,10.2.243.233,6.25170,6.443,S,scan-in-noise
1,172.16.1.4,10.2.30.64,6.19893,6.2323,S,scan-in-noise
1,172.16.5.13,10.2.244.229,6.20843,6.23,S,scan-in-noise
1,172.16.2.14,10.2.190.81,6.53185,6.23,S,scan-in-noise
1,172.16.2.2,10.2.137.60,6.16011,6.8080,S,scan-in-noise
1,172.16.4.5,10.2.71.174,6.56810,6.23,S,scan-in-noise
1,172.16.4.2,10.2.41.141,6.44317,6.2323,S,scan-in-noise
1,172.16.4.13,10.2.211.50,6.39564,6.22,S,scan-in-noise
1,172.16.6.13,10.2.130.204,6.18568,6.80,S,scan-in-noise
1,172.16.3.7,10.2.87.14,6.24969,6.23,S,scan-in-noise
1,172.16.7.11,10.2.118.142,6.44881,6.2323,S,scan-in-noise
1,172.16.5.10,10.2.97.108,6.57157,6.80,S,scan-in-noise
1,172.16.6.4,10.2.235.93,6.19755,6.2323,S,scan-in-noise
1,172.16.2.8,10.2.13.73,6.51313,6.22,S,scan-in-noise
1,172.16.2.2,10.2.104.211,6.31363,6.23,S,scan-in-noise
1,172.16.1.11,10.2.63.216,6.17438,6.443,S,scan-in-noise
1,172.16.4.13,10.2.29.24,6.47819,6.22,S,scan-in-noise
1,172.16.5.2,10.2.123.161,6.11145,6.443,S,scan-in-noise
1,172.16.1.12,10.2.33.99,6.62525,6.443,S,scan-in-noise
1,172.16.6.14,10.2.75.230,6.40427,6.80,S,scan-in-noise
1,172.16.6.14,10.2.213.101,6.17485,6.8080,S,scan-in-noise
1,172.16.7.13,10.2.183.55,6.57699,6.80,S,scan-in-noise
1,172.16.2.12,10.2.150.122,6.56983,6.22,S,scan-in-noise
1,172.16.1.4,10.2.178.222,6.51405,6.22,S,scan-in-noise
1,172.16.7.10,10.2.159.194,6.47700,6.80,S,scan-in-noise
1,172.16.7.10,10.2.119.21,6.18846,6.22,S,scan-in-noise
1,172.16.1.2,10.2.201.71,6.48585,6.2323,S,scan-in-noise
1,172.16.1.8,10.2.31.203,6.35267,6.23,S,scan-in-noise
1,172.16.6.4,10.2.229.79,6.54340,6.80,S,scan-in-noise
1,172.16.7.13,10.2.165.73,6.50918,6.8080,S,scan-in-noise
1,172.16.3.2,10.2.52.24,6.43716,6.23,S,scan-in-noise
1,172.16.6.9,10.2.41.14,6.42635,6.23,S,scan-in-noise
1,172.16.5.2,10.2.152.76,6.20996,6.2323,S,scan-in-noise
1,172.16.1.9,10.2.151.164,6.16717,6.2323,S,scan-in-noise
1,172.16.3.4,10.2.251.153,6.21744,6.23,S,scan-in-noise
1,172.16.3.14,10.2.178.122,6.33375,6.8080,S,scan-in-noise
1,172.16.1.14,10.2.22.77,6.20789,6.8080,S,scan-in-noise
1,172.16.2.13,10.2.185.81,6.23378,6.8080,S,scan-in-noise
1,172.16.4.13,10.2.241.45,6.35396,6.23,S,scan-in-noise
1,172.16.7.5,10.2.196.185,6.30492,6.8080,S,scan-in-noise
1,172.16.4.13,10.2.160.66,6.27330,6.22,S,scan-in-noise
1,172.16.5.14,10.2.7.74,6.36681,6.80,S,scan-in-noise
1,172.16.6.14,10.2.89.168,6.40608,6.23,S,scan-in-noise
1,172.16.1.14,10.2.191.146,6.29745,6.23,S,scan-in-noise
1,172.16.5.2,10.2.215.206,6.24168,6.22,S,scan-in-noise
1,172.16.4.4,10.2.239.218,6.58035,6.2323,S,scan-in-noise
1,172.16.2.14,10.2.244.254,6.12467,6.23,S,scan-in-noise
1,172.16.1.12,10.2.19.247,6.33767,6.23,S,scan-in-noise
1,172.16.5.14,10.2.162.253,6.64888,6.8080,S,scan-in-noise
1,172.16.1.2,10.2.40.189,6.47118,6.8080,S,scan-in-noise
1,172.16.1.13,10.2.69.195,6.37681,6.8080,S,scan-in-noise
1,172.16.1.11,10.2.49.72,6.14366,6.443,S,scan-in-noise
1,172.16.6.2,10.2.32.94,6.14162,6.2323,S,scan-in-noise
1,172.16.1.14,10.2.245.230,6.34596,6.23,S,scan-in-noise
1,172.16.2.9,10.2.118.223,6.37583,6.23,S,scan-in-noise
1,172.16.7.6,10.2.218.89,6.12040,6.443,S,scan-in-noise
1,172.16.3.7,10.2.79.201,6.35868,6.22,S,scan-in-noise
1,172.16.5.10,10.2.70.234,6.55324,6.443,S,scan-in-noise
1,172.16.3.2,10.2.98.209,6.53883,6.23,S,scan-in-noise
1,172.16.4.4,10.2.144.154,6.27453,6.80,S,scan-in-noise
1,172.16.7.2,10.2.75.117,6.44415,6.22,S,scan-in-noise
1,172.16.3.2,10.2.243.108,6.17707,6.80,S,scan-in-noise
1,172.16.7.13,10.2.55.175,6.23302,6.80,S,scan-in-noise
1,172.16.7.2,10.2.6.219,6.28539,6.443,S,scan-in-noise
1,172.16.1.12,10.2.225.154,6.28619,6.8080,S,scan-in-noise
1,172.16.2.3,10.2.63.230,6.44892,6.23,S,scan-in-noise
1,172.16.7.4,10.2.70.104,6.32357,6.8080,S,scan-in-noise
1,172.16.2.8,10.2.24.226,6.55249,6.22,S,scan-in-noise
1,172.16.5.12,10.2.88.48,6.33713,6.2323,S,scan-in-noise
1,172.16.5.3,10.2.37.211,6.13382,6.22,S,scan-in-noise
1,172.16.1.11,10.2.254.254,6.53143,6.80,S,scan-in-noise
1,172.16.7.2,10.2.110.49,6.16462,6.23,S,scan-in-noise
1,172.16.7.6,10.2.8.216,6.58594,6.2323,S,scan-in-noise
1,172.16.2.8,10.2.193.135,6.52416,6.8080,S,scan-in-noise
1,172.16.6.12,10.2.242.153,6.46844,6.2323,S,scan-in-noise
1,172.16.1.3,10.2.213.183,6.61658,6.80,S,scan-in-noise
1,172.16.7.13,10.2.113.51,6.47047,6.443,S,scan-in-noise
1,172.16.4.12,10.2.194.253,6.22386,6.23,S,scan-in-noise
1,172.16.6.13,10.2.177.62,6.21249,6.8080,S,scan-in-noise
1,172.16.1.14,10.2.161.186,6.43037,6.8080,S,scan-in-noise
1,172.16.5.9,10.2.116.123,6.11828,6.8080,S,scan-in-noise
1,172.16.7.12,10.2.130.60,6.59804,6.8080,S,scan-in-noise
1,172.16.5.2,10.2.190.17,6.28438,6.8080,S,scan-in-noise
1,172.16.1.4,10.2.159.193,6.39760,6.2323,S,scan-in-noise
1,172.16.6.11,10.2.13.226,6.60666,6.8080,S,scan-in-noise
1,172.16.1.14,10.2.170.159,6.16211,6.8080,S,scan-in-noise
1,172.16.2.13,10.2.12.36,6.42379,6.80,S,scan-in-noise
1,172.16.3.12,10.2.154.188,6.20563,6.23,S,scan-in-noise
1,172.16.4.7,10.2.192.36,6.41476,6.443,S,scan-in-noise
1,172.16.6.3,10.2.214.136,6.30483,6.80,S,scan-in-noise
1,172.16.6.3,10.2.219.74,6.43915,6.8080,S,scan-in-noise
1,172.16.2.3,10.2.120.205,6.30277,6.8080,S,scan-in-noise
1,172.16.3.4,10.2.127.20,6.12149,6.80,S,scan-in-noise
1,172.16.5.2,10.2.44.124,6.45969,6.22,S,scan-in-noise
1,172.16.3.12,10.2.149.108,6.29503,6.23,S,scan-in-noise
1,172.16.2.8,10.2.165.5,6.23129,6.22,S,scan-in-noise
1,172.16.7.12,10.2.199.199,6.31221,6.80,S,scan-in-noise
1,172.16.4.13,10.2.199.223,6.28023,6.2323,S,scan-in-noise
1,172.16.5.5,10.2.154.245,6.50839,6.2323,S,scan-in-noise
1,172.16.2.3,10.2.229.12,6.57205,6.80,S,scan-in-noise
1,172.16.3.5,10.2.120.31,6.13475,6.8080,S,scan-in-noise
1,172.16.3.4,10.2.200.232,6.13064,6.2323,S,scan-in-noise
1,172.16.5.8,10.2.83.91,6.40363,6.22,S,scan-in-noise
1,172.16.7.3,10.2.29.48,6.14230,6.23,S,scan-in-noise
1,172.16.1.4,10.2.203.11,6.32778,6.443,S,scan-in-noise
1,172.16.6.14,10.2.64.7,6.56998,6.80,S,scan-in-noise
1,172.16.2.6,10.2.220.161,6.32150,6.2323,S,scan-in-noise
1,172.16.4.13,10.2.43.49,6.57984,6.443,S,scan-in-noise
1,172.16.7.2,10.2.18.247,6.28529,6.2323,S,scan-in-noise
1,172.16.3.6,10.2.8.216,6.56598,6.8080,S,scan-in-noise
1,172.16.4.2,10.2.187.173,6.44485,6.443,S,scan-in-noise
1,172.16.5.3,10.2.95.126,6.29797,6.2323,S,scan-in-noise
1,172.16.1.8,10.2.192.69,6.40636,6.23,S,scan-in-noise
1,172.16.4.9,10.2.142.179,6.14056,6.80,S,scan-in-noise
1,172.16.7.10,10.2.47.101,6.30098,6.8080,S,scan-in-noise
1,172.16.4.12,10.2.83.164,6.45369,6.8080,S,scan-in-noise
1,172.16.1.2,10.2.167.172,6.49650,6.22,S,scan-in-noise
1,172.16.2.13,10.2.54.165,6.60512,6.2323,S,scan-in-noise
1,172.16.4.11,10.2.140.125,6.47351,6.2323,S,scan-in-noise
1,172.16.6.4,10.2.31.6,6.42609,6.8080,S,scan-in-noise
1,172.16.1.12,10.2.220.68,6.57966,6.80,S,scan-in-noise
1,172.16.7.6,10.2.133.212,6.15523,6.80,S,scan-in-noise
1,172.16.1.11,10.2.215.229,6.16621,6.8080,S,scan-in-noise
1,172.16.4.13,10.2.251.2,6.15754,6.80,S,scan-in-noise
1,172.16.5.6,10.2.206.108,6.59891,6.22,S,scan-in-noise
1,172.16.2.12,10.2.176.3,6.13577,6.80,S,scan-in-noise
1,172.16.5.6,10.2.227.233,6.49437,6.2323,S,scan-in-noise
1,172.16.6.12,10.2.166.100,6.14668,6.2323,S,scan-in-noise
1,172.16.1.9,10.2.181.33,6.41716,6.2323,S,scan-in-noise
1,172.16.1.4,10.2.80.131,6.38117,6.23,S,scan-in-noise
1,172.16.1.11,10.2.13.65,6.59670,6.443,S,scan-in-noise
1,172.16.2.2,10.2.224.79,6.58454,6.443,S,scan-in-noise
1,172.16.7.6,10.2.81.172,6.55044,6.80,S,scan-in-noise
1,172.16.7.5,10.2.204.193,6.64437,6.23,S,scan-in-noise
1,172.16.1.12,10.2.154.203,6.52717,6.2323,S,scan-in-noise
1,172.16.5.4,10.2.90.178,6.14427,6.23,S,scan-in-noise
1,172.16.5.4,10.2.88.160,6.21988,6.80,S,scan-in-noise
1,172.16.6.11,10.2.192.11,6.45770,6.22,S,scan-in-noise
1,172.16.1.3,10.2.164.114,6.58467,6.80,S,scan-in-noise
1,172.16.6.3,10.2.162.39,6.33270,6.8080,S,scan-in-noise
1,172.16.6.3,10.2.188.152,6.44591,6.22,S,scan-in-noise
1,172.16.2.2,10.2.166.182,6.12764,6.80,S,scan-in-noise
1,172.16.3.5,10.2.64.241,6.51677,6.80,S,scan-in-noise
1,172.16.1.9,10.2.85.153,6.33948,6.2323,S,scan-in-noise
1,172.16.5.9,10.2.107.50,6.14441,6.8080,S,scan-in-noise
1,172.16.5.12,10.2.30.197,6.45377,6.443,S,scan-in-noise
1,172.16.5.2,10.2.36.78,6.18279,6.443,S,scan-in-noise
1,172.16.2.12,10.2.3.122,6.27825,6.23,S,scan-in-noise
1,172.16.4.7,10.2.160.210,6.64783,6.22,S,scan-in-noise
1,172.16.5.9,10.2.200.88,6.21116,6.22,S,scan-in-noise
1,172.16.4.12,10.2.144.136,6.12206,6.22,S,scan-in-noise
1,172.16.7.10,10.2.255.177,6.19131,6.2323,S,scan-in-noise
1,172.16.4.11,10.2.43.196,6.42962,6.22,S,scan-in-noise
1,172.16.2.13,10.2.65.149,6.48890,6.2323,S,scan-in-noise
1,172.16.5.8,10.2.155.174,6.19429,6.8080,S,scan-in-noise
1,172.16.4.10,10.2.48.169,6.19546,6.2323,S,scan-in-noise
1,172.16.2.2,10.2.100.143,6.54205,6.22,S,scan-in-noise
1,172.16.7.12,10.2.219.62,6.62020,6.443,S,scan-in-noise
1,172.16.2.8,10.2.98.85,6.18912,6.22,S,scan-in-noise
1,172.16.4.5,10.2.75.78,6.34370,6.8080,S,scan-in-noise
1,172.16.5.9,10.2.62.35,6.54247,6.80,S,scan-in-noise
1,172.16.5.8,10.2.15.6,6.50785,6.23,S,scan-in-noise
1,172.16.3.7,10.2.145.37,6.17767,6.8080,S,scan-in-noise
1,172.16.6.11,10.2.118.189,6.29638,6.23,S,scan-in-noise
1,172.16.4.4,10.2.125.3,6.27492,6.22,S,scan-in-noise
1,172.16.5.13,10.2.194.231,6.22929,6.2323,S,scan-in-noise
1,172.16.5.13,10.2.32.132,6.40318,6.80,S,scan-in-noise
1,172.16.4.13,10.2.64.167,6.48900,6.443,S,scan-in-noise
1,172.16.2.8,10.2.42.204,6.32796,6.80,S,scan-in-noise
1,172.16.2.8,10.2.18.6,6.63942,6.443,S,scan-in-noise
1,172.16.5.10,10.2.129.203,6.34402,6.8080,S,scan-in-noise
1,172.16.4.11,10.2.173.52,6.58361,6.80,S,scan-in-noise
1,172.16.4.13,10.2.12.152,6.34694,6.22,S,scan-in-noise
1,172.16.1.2,10.2.249.169,6.53712,6.22,S,scan-in-noise
1,172.16.4.12,10.2.178.86,6.35889,6.80,S,scan-in-noise
1,172.16.1.13,10.2.34.0,6.30683,6.22,S,scan-in-noise
1,172.16.6.4,10.2.151.224,6.41756,6.22,S,scan-in-noise
1,172.16.4.8,10.2.83.123,6.18490,6.443,S,scan-in-noise
1,172.16.1.10,10.2.163.143,6.60149,6.22,S,scan-in-noise
1,172.16.7.10,10.2.244.83,6.46111,6.23,S,scan-in-noise
1,172.16.2.13,10.2.209.17,6.54268,6.23,S,scan-in-noise
1,172.16.4.13,10.2.210.199,6.48283,6.80,S,scan-in-noise
1,172.16.1.13,10.2.115.108,6.23681,6.23,S,scan-in-noise
1,172.16.3.2,10.2.75.213,6.34583,6.8080,S,scan-in-noise
1,172.16.7.11,10.2.243.130,6.45771,6.8080,S,scan-in-noise
1,172.16.7.3,10.2.196.191,6.24261,6.80,S,scan-in-noise
1,172.16.4.12,10.2.180.82,6.57985,6.2323,S,scan-in-noise
1,172.16.6.8,10.2.6.192,6.61568,6.22,S,scan-in-noise
1,172.16.5.5,10.2.172.86,6.17311,6.80,S,scan-in-noise
1,172.16.5.8,10.2.126.235,6.33315,6.80,S,scan-in-noise
1,172.16.2.12,10.2.74.255,6.35455,6.22,S,scan-in-noise
1,172.16.7.6,10.2.63.161,6.30036,6.23,S,scan-in-noise
1,172.16.7.10,10.2.226.254,6.54954,6.80,S,scan-in-noise
1,172.16.1.8,10.2.253.84,6.14015,6.22,S,scan-in-noise
1,172.16.6.3,10.2.117.140,6.16644,6.80,S,scan-in-noise
1,172.16.2.8,10.2.175.66,6.16311,6.80,S,scan-in-noise
1,172.16.2.3,10.2.18.86,6.49204,6.8080,S,scan-in-noise
1,172.16.1.10,10.2.10.197,6.25053,6.22,S,scan-in-noise
1,172.16.1.2,10.2.75.48,6.23968,6.23,S,scan-in-noise
1,172.16.7.11,10.2.182.197,6.53257,6.2323,S,scan-in-noise
1,172.16.1.4,10.2.152.79,6.22924,6.8080,S,scan-in-noise
1,172.16.1.8,10.2.40.61,6.59765,6.23,S,scan-in-noise
1,172.16.1.4,10.2.127.105,6.63960,6.2323,S,scan-in-noise
1,172.16.7.4,10.2.205.25,6.13999,6.8080,S,scan-in-noise
1,172.16.5.13,10.2.140.45,6.38819,6.80,S,scan-in-noise
1,172.16.6.9,10.2.102.3,6.61882,6.22,S,scan-in-noise
1,172.16.2.12,10.2.206.188,6.29237,6.443,S,scan-in-noise
1,172.16.6.8,10.2.64.60,6.16207,6.2323,S,scan-in-noise
1,172.16.4.4,10.2.112.183,6.18834,6.80,S,scan-in-noise
1,172.16.7.2,10.2.68.243,6.11629,6.22,S,scan-in-noise
1,172.16.3.5,10.2.6.5,6.25240,6.8080,S,scan-in-noise
1,172.16.3.4,10.2.234.255,6.13454,6.80,S,scan-in-noise
1,172.16.7.10,10.2.161.191,6.36228,6.23,S,scan-in-noise
1,172.16.5.5,10.2.187.190,6.33103,6.443,S,scan-in-noise
1,172.16.6.12,10.2.20.104,6.64232,6.8080,S,scan-in-noise
1,172.16.3.2,10.2.44.112,6.14589,6.80,S,scan-in-noise
1,172.16.2.9,10.2.183.12,6.45321,6.8080,S,scan-in-noise
1,172.16.5.4,10.2.203.24,6.23935,6.23,S,scan-in-noise
1,172.16.7.9,10.2.108.128,6.48032,6.443,S,scan-in-noise
1,172.16.1.10,10.2.47.70,6.57339,6.80,S,scan-in-noise
1,172.16.1.10,10.2.157.181,6.54768,6.23,S,scan-in-noise
1,172.16.6.12,10.2.93.197,6.42677,6.443,S,scan-in-noise
1,172.16.1.11,10.2.217.125,6.21675,6.80,S,scan-in-noise
1,172.16.6.9,10.2.114.142,6.64880,6.23,S,scan-in-noise
1,172.16.7.10,10.2.91.109,6.55798,6.443,S,scan-in-noise
1,172.16.4.9,10.2.83.114,6.50527,6.23,S,scan-in-noise
1,172.16.4.14,10.2.72.35,6.51145,6.22,S,scan-in-noise
1,172.16.4.14,10.2.179.50,6.41557,6.23,S,scan-in-noise
1,172.16.4.5,10.2.253.93,6.40714,6.22,S,scan-in-noise
1,172.16.1.2,10.2.167.211,6.49927,6.2323,S,scan-in-noise
1,172.16.5.3,10.2.37.238,6.14640,6.23,S,scan-in-noise
1,172.16.1.11,10.2.140.94,6.22498,6.443,S,scan-in-noise
1,172.16.5.5,10.2.48.0,6.31363,6.80,S,scan-in-noise
1,172.16.3.4,10.2.96.81,6.23295,6.80,S,scan-in-noise
1,172.16.7.9,10.2.11.141,6.13783,6.23,S,scan-in-noise
1,172.16.7.10,10.2.9.206,6.27050,6.8080,S,scan-in-noise
1,172.16.6.4,10.2.198.105,6.29141,6.23,S,scan-in-noise
1,172.16.3.12,10.2.71.220,6.24524,6.80,S,scan-in-noise
1,172.16.7.11,10.2.217.166,6.15144,6.22,S,scan-in-noise
1,172.16.2.2,10.2.36.171,6.50387,6.2323,S,scan-in-noise
1,172.16.5.4,10.2.198.12,6.51378,6.80,S,scan-in-noise
1,172.16.7.10,10.2.211.19,6.52054,6.443,S,scan-in-noise
1,172.16.6.9,10.2.143.59,6.17413,6.443,S,scan-in-noise
1,172.16.4.9,10.2.55.54,6.56681,6.22,S,scan-in-noise
1,172.16.4.14,10.2.153.227,6.64936,6.8080,S,scan-in-noise
1,172.16.2.14,10.2.180.111,6.48753,6.2323,S,scan-in-noise
1,172.16.1.12,10.2.91.141,6.22656,6.8080,S,scan-in-noise
1,172.16.6.10,10.2.106.195,6.32573,6.8080,S,scan-in-noise
1,172.16.7.10,10.2.211.66,6.23006,6.22,S,scan-in-noise
1,172.16.6.8,10.2.150.109,6.51723,6.8080,S,scan-in-noise
1,172.16.6.14,10.2.217.60,6.16256,6.80,S,scan-in-noise
1,172.16.4.2,10.2.133.148,6.34194,6.80,S,scan-in-noise
1,172.16.1.11,10.2.157.135,6.56885,6.443,S,scan-in-noise
1,172.16.5.8,10.2.126.178,6.44144,6.80,S,scan-in-noise
1,172.16.4.4,10.2.97.250,6.51980,6.22,S,scan-in-noise
1,172.16.3.2,10.2.88.234,6.21603,6.23,S,scan-in-noise
1,172.16.4.2,10.2.124.15,6.26990,6.22,S,scan-in-noise
1,172.16.2.12,10.2.131.104,6.11424,6.22,S,scan-in-noise
1,172.16.1.13,10.2.44.47,6.19086,6.80,S,scan-in-noise
1,172.16.7.2,10.2.88.80,6.59675,6.80,S,scan-in-noise
1,172.16.6.14,10.2.234.88,6.35780,6.443,S,scan-in-noise
1,172.16.5.9,10.2.251.163,6.14494,6.8080,S,scan-in-noise
1,172.16.6.4,10.2.17.230,6.44276,6.2323,S,scan-in-noise
1,172.16.6.2,10.2.120.209,6.15650,6.23,S,scan-in-noise
1,172.16.2.14,10.2.96.144,6.13104,6.8080,S,scan-in-noise
1,172.16.2.9,10.2.90.56,6.23954,6.443,S,scan-in-noise
1,172.16.2.6,10.2.223.192,6.43367,6.443,S,scan-in-noise
1,172.16.5.11,10.2.44.115,6.59263,6.443,S,scan-in-noise
1,172.16.5.9,10.2.11.50,6.12222,6.443,S,scan-in-noise
1,172.16.5.3,10.2.20.75,6.18488,6.80,S,scan-in-noise
1,172.16.5.8,10.2.209.155,6.30407,6.8080,S,scan-in-noise
1,172.16.1.4,10.2.216.69,6.37427,6.23,S,scan-in-noise
1,172.16.6.12,10.2.43.179,6.52682,6.80,S,scan-in-noise
1,172.16.7.3,10.2.214.119,6.21230,6.80,S,scan-in-noise
1,172.16.4.4,10.2.224.215,6.36712,6.80,S,scan-in-noise
1,172.16.3.12,10.2.73.152,6.55295,6.23,S,scan-in-noise
1,172.16.6.4,10.2.32.93,6.14974,6.2323,S,scan-in-noise
1,172.16.6.2,10.2.111.230,6.57422,6.22,S,scan-in-noise
1,172.16.7.6,10.2.203.103,6.13985,6.22,S,scan-in-noise
1,172.16.6.12,10.2.150.135,6.22710,6.80,S,scan-in-noise
1,172.16.1.2,10.2.196.48,6.51195,6.80,S,scan-in-noise
1,172.16.3.4,10.2.189.143,6.24447,6.443,S,scan-in-noise
1,172.16.5.3,10.2.164.228,6.25044,6.2323,S,scan-in-noise
1,172.16.4.10,10.2.107.27,6.48121,6.23,S,scan-in-noise
1,172.16.5.8,10.2.14.100,6.56228,6.22,S,scan-in-noise
1,172.16.7.13,10.2.207.254,6.44022,6.2323,S,scan-in-noise
1,172.16.7.12,10.2.80.169,6.41157,6.2323,S,scan-in-noise
1,172.16.3.14,10.2.75.120,6.55592,6.23,S,scan-in-noise
1,172.16.4.12,10.2.153.234,6.20498,6.443,S,scan-in-noise
